,id,longitude,latitude,time,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare,snow_and_ice,label,Company,mine_id,orig_perm_id,start_date,end_date
192,20230705T160829_20230705T162114_T17TNE,-80.04079013033349,39.66331473972924,1688574138794,0.02666176320053637,0.7508237308356911,0.039487734669819474,0.026806467212736607,0.03636814747005701,0.029682805994525552,0.02948858682066202,0.02787110419012606,0.032468810910359025,1,PATRIOT MINING COMPANY LLC,0000000000000000004f,S100297,2023-07-01,2023-07-31
5,20230730T160831_20230730T161947_T17SMC,-81.01097063718257,38.3409946415053,1690734171269,0.030658120522275567,0.6837959515396506,0.04003540822304785,0.031540710711851716,0.038835505256429315,0.035748090827837586,0.03371787164360285,0.035448679933324456,0.04820602969266474,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
11,20230730T160831_20230730T161947_T17SMC,-81.0073773760461,38.3409946415053,1690734171269,0.027454896131530404,0.7511675357818604,0.034580698469653726,0.024801828199997544,0.04305169079452753,0.025635363766923547,0.02933157980442047,0.028764648595824838,0.03450129390694201,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
29,20230730T160831_20230730T161947_T17SMC,-81.01456389831905,38.34279127207354,1690734171269,0.024433139711618423,0.764824123121798,0.033734685042873025,0.025890074903145432,0.03703463450074196,0.02602282539010048,0.026215175399556756,0.026507512666285038,0.0346204349771142,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
35,20230730T160831_20230730T161947_T17SMC,-81.01276726775082,38.34279127207354,1690734171269,0.024869159096851945,0.7665331671014428,0.03177419397979975,0.0244140625,0.03544293437153101,0.025236262241378427,0.031033303821459413,0.02730845008045435,0.03278301004320383,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
41,20230730T160831_20230730T161947_T17SMC,-81.01097063718257,38.34279127207354,1690734171269,0.026597023010253906,0.75238470826298,0.03590983361937106,0.025484115816652775,0.034922037506476045,0.029766990104690194,0.03194850776344538,0.03000968345440924,0.0321725441608578,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
47,20230730T160831_20230730T161947_T17SMC,-81.00917400661433,38.34279127207354,1690734171269,0.027434673393145204,0.7411240509245545,0.04062990192323923,0.026706629432737827,0.0319430532399565,0.041657447814941406,0.028234008699655533,0.031237930292263627,0.030274598160758615,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
53,20230730T160831_20230730T161947_T17SMC,-81.0073773760461,38.34279127207354,1690734171269,0.026314091170206666,0.7463350633624941,0.040685283252969384,0.025713602313771844,0.033349037170410156,0.03848747559823096,0.028630234533920884,0.02911247406154871,0.030754378298297524,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
77,20230730T160831_20230730T161947_T17SMC,-81.01636052888729,38.34458790264178,1690734171269,0.04937894851900637,0.6109477544669062,0.06933790841139853,0.030562013620510697,0.040090383030474186,0.06257631722837687,0.03325436287559569,0.034933444345369935,0.04271674552001059,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
83,20230730T160831_20230730T161947_T17SMC,-81.01456389831905,38.34458790264178,1690734171269,0.03612412512302399,0.5700093323830515,0.056501963175833225,0.028831973671913147,0.04777148738503456,0.055548482574522495,0.0571348296944052,0.046440197387710214,0.04643362108618021,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
89,20230730T160831_20230730T161947_T17SMC,-81.01276726775082,38.34458790264178,1690734171269,0.03197033051401377,0.6132398361805826,0.05651647225022316,0.026921510929241776,0.048730077454820275,0.052687676856294274,0.0510405832901597,0.03752369084395468,0.04074686230160296,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
